date,time,username,tweet,preprocessing,Nama Universitas,label,geo
2024-01-11,11:51:30,cadregisme4_,@notagstr @sbmptnfess Mjb aku bingung bgt kak misal nih aku masuknya sengaja ga pake Kip-k(maksain) agar peluang tidak kecil nah setelah masuk IPB ada banyak beasiswa ga sih kak? Yang ngebantu bgt sama seperti Kipk? Juga kalau tanpa Kip-k apakah mungkin UKT nya otomatis tinggi??,notagstr sbmptnfess mjb bingung kak nih masuk sengaja pakai kip k paksa peluang masuk ipb ada beasiswa sih kak bantu sepe i kipk kip k ukt nya otomatis,Universitas Negeri Gorontalo,Negative,"0.5546668,123.062666148111"
2024-01-11,11:28:43,utaatuy,@tanyakanrl daftar kipk sapa tau lolos. kalau emg belum rejeki coba cari beasiswa lainn,tanyakanrl daftar kipk sapa lolos rejeki coba cari beasiswa,,Positive,"<NA>,<NA>"
2024-01-11,11:26:12,asteroidsover,dan orang yang aku tanya ini udah beneran mampu untuk bayar kuliah pas aku tanya knp mereka daftar alasannya ya lumayan gak perlu bayar kuliah mana dapet uang juga . jadi menurutku ada 3 tipe orang yang dapet beasiswa kipk 1. orang yang tau itu bukan haknya tapi ignorant,orang benar bayar kuliah pas daftar alas ya lumayan bayar kuliah uang turut ada 3 tipe orang beasiswa kipk 1 orang hak ignorant,,Negative,"<NA>,<NA>"
2024-01-11,11:20:43,liveonthisearth,Kucingku sakit pas ke drh didiagnosis batu ginjal dan kira² perwatannya 750K ya Allah berikan hamba rezeki lebih baru 2024 dah habis banyak uang mana ga dapet kipk ama beasiswa lagi ,kucing sakit pas darah diagnosis batu ginjal watan 750k ya allah hamba rezeki 2024 habis uang kipk beasiswa,,Negative,"<NA>,<NA>"
2024-01-11,11:08:22,Hahahaha249507,@UGM_FESS laporin...persetan sana nina nininya kipk itu beasiswa buat kebutuhan pokok (penting) kalo mau hedon pake beasiswa lain!,ugm fess lapor persetan nina nini kipk beasiswa butuh pokok boros pakai beasiswa,Universitas Gadjah Mada,Negative,"-7.7762384,110.3760088"
2024-01-11,10:44:48,kadalarisan,Tentu saja hal pertama yg ia lakukan setelah itu adalah pulang lalu memilih menolak untuk mengajar lagi para penerima beasiswa tsb. Intine mosok pantes kon nerimo KIPK/beasiswa tp gaya hidupmu mentereng. Kecuali hapemu oleh GA atau jgn2 kon ae sing ncen budek ambek picek?,pe laku pulang pilih tolak ajar terima beasiswa inti kon nerimo kipk beasiswa gaya hidup mentereng kecuali hapemu kon sing ncen budek ambek picek,,Negative,"<NA>,<NA>"
2024-01-11,06:35:57,callalilyss,Tuhan baik banget ya Ngga terdata di DTKS dan P3KE bisa lolos KIPK skema 2. Waktu itu aku udah ngga berharap sama KIPK dan berusaha nyari beasiswa lain yang lain penetapan bulan Oktober aku baru penetapan bulan Desember. Ini lagi sosialisasi KIPK ke sekolah-sekolah ceritanya https://t.co/UDbIGYIXsU,tuhan ya data dtks p3ke lolos kipk skema 2 harap kipk usaha cari beasiswa tetap oktober tetap desember sosialisasi kipk sekolah sekolah cerita,,Positive,"<NA>,<NA>"
2024-01-11,05:57:12,ursamayorl,@ssefnum Kalau keperluan yang gak mencukupinya di bagian ukt atau uang tempat tinggal coba daftar beasiswa dari pemerintah atau swasta (kalau pemerintah aku taunya kipk aja) Tapi kalau lebih dari itu coba kuliah di UT biar bisa sambil kerja. Semangat sender!,ssefnum perlu cukup ukt uang tinggal coba daftar beasiswa perintah swasta perintah tahu kipk coba kuliah ut biar kerja semangat sender,,Negative,"<NA>,<NA>"
2024-01-11,02:17:54,mauapalagiii,Dana kip/kipk atau beasiswa lainnya beneran ada dipakai buat gaya hidup ya ?,dana kip kipk beasiswa benar ada pakai gaya hidup ya,,Negative,"<NA>,<NA>"
2024-01-10,23:13:39,choleryc,@sbmptnfess fyi as mahasiswa ipb gue rasa di ipb ni masuknya murah drpd ptn lain kos rata rata 500k an makan suka ada jumat berkah ukt bisa dicicil kalo gamampu bisa apply beasiswa atau ikut kipk sj,sbmptnfess for your information as mahasiswa ipb ipb nih masuk murah ptn kos 500k an makan suka ada jumat berkah ukt cicil gamampu apply beasiswa kipk,,Negative,"<NA>,<NA>"
2024-01-10,17:02:32,nuna_008,@schfess Nder plis bgt usahain jangan jual rumahmu apalagi kalau misal ini rumah tinggalmu saat ini. Tanah itu valuenya naik terus tiap tahun buat dapetin lagi bakal susah sayang banget. Untuk biaya kuliah masih bisa cari kipk/part-time/beasiswa.,schfess nder tolong usahain jual rumah rumah tinggal tanah valuenya susah sayang biaya kuliah cari kipk time beasiswa,,Positive,"<NA>,<NA>"
2024-01-10,01:52:10,tantany0,@collegemenfess Rekomendasi beasiswa selain kipk dong. Perekonomian keluarga termasuk menengah jadi ngerasa gak enak kalo pake kipk,collegemenfess rekomendasi beasiswa kipk ekonomi keluarga tengah enak pakai kipk,,Negative,"<NA>,<NA>"
2024-01-10,00:55:01,aerinash,@collegemenfess Semoga segera ada evaluasi untuk beasiswa kipk. Karena kalo baca komen parah banget kasusnya. Aku sebagai anak kipk juga jadi merasa ga adil jadinya. Kasian yg bener membutuhkan. Kasian yg ga salah jadi dipukul rata,collegemenfess moga ada evaluasi beasiswa kipk baca komen parah kasus anak kipk adil kasihan butuh kasihan salah pukul,Universita Teuku Umar,Negative,"4.14449791067428,96.2034255956254"
2024-01-09,22:24:43,jidamwo,@collegemenfess wkwk kesel gasi tmn gue dlu dftar kipk dia anak yatim kluarganya jg klo dilihat sesuai buat kriteria beasiswa kurang mampu tp gaada kejelasan lolosnya smpe akhirny dia gjdi ngmbik kipk di kmps gw kasian): tp skrg hamdalah dia lolos kipk di kmpus lain,collegemenfess wkwk kesal sih teman dftar kipk anak yatim kluarganya sesuai kriteria beasiswa ada jelas lolos gjdi ngmbik kipk kampus kasihan hamdalah lolos kipk kmpus,,Negative,"<NA>,<NA>"
2024-01-09,20:09:43,RttSho,@nesafess_ beasiswa tangguh pemerintah surabaya kipk BAZNAS(setauku bisa karna kating jurusanku dulu ada yg pernah pakai itu) GENBI(Bank Indonesia) sisanya maaf gatau,nesafess beasiswa tangguh perintah surabaya kipk baznas tahu kakak tingkat jurus ada pakai genbi bank indonesia sisa maaf,Universitas Negeri Surabaya,Negative,"-7.30153475,112.66931875495"
2024-01-09,17:35:51,MenfessUnej,/Unej/ izin tanya dong disini ada kakak-kakak semester 9 penerima beasiswa KIPK ngga? izin tanya semisal melebihi 8 semester belum lulus konsekuensinya apa ya? apakah semester selanjutnya ukt bayar sendiri atau gimana?,unej izin ada kakak kakak semester 9 terima beasiswa kipk izin lebih 8 semester lulus konsekuensi ya semester ukt bayar,Universitas Jember,Positive,"-8.164026,113.7138866"
2024-01-09,16:43:53,ub_mfs,braw! sender maba agak keberatan sma ukt yg skrng. ada cara lain ga buat nurunin ukt kecuali kipk sma beasiswa. yg kebijakan dri kampus gitu mksdnya.,braw sender mahasiswa berat ukt ada turun ukt kecuali kipk beasiswa bijak kampus maksud,Universitas Brawijaya,Positive,"-7.95201789999999,112.613881409846"
2024-01-09,15:30:42,HaganiX,@why_marz @irwndfrry @InfoDikti Ga guna itu keknya bg terlalu ga merata Kipk tuh. Ad yg buat bayar semesteran 1jt aja masih ngos2an eh yg dpt beasiswa malah yg kaum berada. Kita kerja kemana mana buat makan ama kuliah eh dia nabung uang kipk buat beli HP Boba ... lucunya,marz irwndfrry infodikti rata kipk ada bayar semester juta ngos2an eh beasiswa kaum kerja mana makan kuliah eh tabung uang kipk beli handphone boba lucu,Universitas Negeri Gorontalo,Negative,"0.5546668,123.062666148111"
2024-01-09,15:18:40,naorjaexhyun,aku ga ketrima kipk guys so aku pengen daftar beasiswa unggulan sems 3 kalo ketrima gt pengen ambil ut pengen ambil tek infor/sisfor. Bisa gasih kalo S1 di ptn trs mau ambil UT buat double degree?,ketrima kipk guys sok daftar beasiswa unggul sems 3 ketrima ambil ut ambil tek infor sisfor sih s1 ptn ambil ut double degree,Universitas Brawijaya,Negative,"-7.95201789999999,112.613881409846"
2024-01-09,10:33:25,schfess,sch! guys info beasiswa buat kuliah selain kipk ada apa aja ya? boleh dong share infonya di reply tia,sch guys info beasiswa kuliah kipk ada ya bagi info reply tia,,Positive,"<NA>,<NA>"
2024-01-09,06:58:37,wiyoora,Ukt gol 1 tuh kayanya 2 4-2 5 gitu terus paling tinggi 11? Soalnya temen gue ada yg dapet 11jt tapi bisa daftar kipk kok banyak beasiswa juga,ukt gol 1 2 4 2 5 11 teman ada 11jt daftar kipk beasiswa,,Negative,"<NA>,<NA>"
2024-01-09,09:42:15,cloudyasblue,urusin dulu dah transparansi penentuan ukt sama penyaringan penerima beasiswa kipk diperketat,urus transparansi tentu ukt nyaring terima beasiswa kipk ketat,,Negative,"<NA>,<NA>"
2024-01-09,01:45:18,pawl0__0,@puddingoncom @tanyakanrl Temenku kipk beli ip 12 baru. Bukannya iri lebih ngerasa distribusi beasiswa ini belum semuanya tepat sasaran,puddingoncom tanyakanrl teman kipk beli ip 12 iri distribusi beasiswa sasar,,Negative,"<NA>,<NA>"
2024-01-09,01:31:05,um_fess,Um! Mau tanya sender masih maba penerima kipk skema 1 barang kali ada kating penerima kipk juga yang bisa bantu jawab bakal berubah langsung nantinya atau kita perlu ada nya konfirmasi ke pihak beasiswa dulu Terima kasih https://t.co/08gG6AMSkN,um sender mahasiswa terima kipk skema 1 barang kali ada kakak tingkat terima kipk bantu ubah langsung ada nya konfirmasi beasiswa terima kasih,Universitas Brawijaya,Negative,"-7.95201789999999,112.613881409846"
2024-01-08,18:21:33,nciiuyy4,semoga lolos snbp aamiin. keterima kipk atau lolos seleksi beasiswa unggulan aamiin. Ya Allah mudahkanlah perjalanan ku ini apapun itu aku percaya segala hal darimu adalah yang terbaik tapi hamba mohon lancarkanlah apa yg hamba inginkan ,moga lolos snbp amin terima kipk lolos seleksi beasiswa unggul amin ya allah mudah jalan ku apa percaya dari baik hamba mohon lancar hamba,Universitas Negeri Gorontalo,Negative,"0.5546668,123.062666148111"
2024-01-08,16:50:04,tariksax,@collegemenfess setauku tahun ini mulai diterapin pembagian kayak gitu kok namanya skema 1 &amp; 2. skema 1 itu didanai ukt dan biaya hidup dan skmea 2 hanya didanai ukt saja cmiiw... anw semoga program kipk/beasiswa lain bisa lebih baik lagi ke depannya,collegemenfess tahu terap bagi nama skema 1 2 skema 1 dana ukt biaya hidup skmea 2 dana ukt correct me if i am wrong anw moga program kipk beasiswa depan,,Positive,"<NA>,<NA>"
2024-01-08,15:58:40,hommiepia,@schfess mending daftar beasiswa lain nder kaya unggulan beasiswa BCA masii banyakk yg lebih oke dr kipk tp klo ttp mau coba monggo,schfess mending daftar beasiswa nder unggul beasiswa baca masii banyakk oke kipk coba monggo,Universitas Negeri Gorontalo,Negative,"0.5546668,123.062666148111"
2024-01-08,09:22:51,nisasicomel,@tanyakanrl Sepupuku rumah 2 lantai motor punya 2. Trus ngikut aku yang dulu apply bidikmisi (sekarang) ganti kipk. Bapaknya pergi ke kelurahan minta SKTM. Sekarang dia dapet beasiswa kip k itu 7 5jt/smt. Semester pertama langsung beli motor scoopy baru. Gatau beli ip apa ga hedon sih iya,tanyakanrl sepupu rumah 2 lantai motor 2 ikut apply bidikmisi ganti kipk bapak pergi lurah sktm beasiswa kip k 7 5jt smt semester pe langsung beli motor scoopy beli ip boros sih iya,Universitas Negeri Gorontalo,Negative,"0.5546668,123.062666148111"
2024-01-08,08:12:41,esterrrkyakzz,@tanyakanrl kenapa gtu penerapan kipk itu banyak banget yang ga tepat sasaran ya namanya beasiswa untuk yang ga mampu kasian banget yang bener bener ga mampu dan pengen banget kuliah malah ga bisa dapat hanya krna ada oknum2 yg gini,tanyakanrl terap kipk sasar ya nama beasiswa kasihan kuliah ada oknum oknum,,Negative,"<NA>,<NA>"
2024-01-08,06:37:42,Palakbapakaw,@aliafazpia Semangatttt!??!?! Saran coba² beasiswa kalo engga perjuangin kipk supaya kita engga ngerepotin siapa siapa apalagi ortu kitaa,aliafazpia semangatttt saran coba beasiswa perjuangin kipk repot o,,Negative,"<NA>,<NA>"
2024-01-08,04:22:17,edtiiijen,@um_fess Ada dosen bilang : kalo kalian yg aslinya mampu trus ambil kipk atau yg beasiswa orang ga mampu itu sama aja kalian mendoakan rejeki orang tua kalian seret ,um fess ada dosen bilang asli ambil kipk beasiswa orang doa rejeki orang tua seret,,Negative,"<NA>,<NA>"
2024-01-07,15:26:15,toufuyum,Beda ga si Beasiswa mah buat yang pinter... Kalau Kipk baru buat orang ga mampu karena dananya dari pemerintah beasiswa ada SJ yang dari pemerintah cuma ya tetep nomer 1 mereka harus berprestasi,beda sih beasiswa pintar kipk orang dana perintah beasiswa ada perintah ya nomer 1 prestasi,,Positive,"<NA>,<NA>"
2024-01-07,14:12:34,deariestgyu,pls iyah tmen gua yg kipk pada hedon banget.. ada yg baru ganti hp jd ip13 malah.... gua yg reguler kebagian ukt nyaris 2 digit aj kek engap bgt setiap habis bayar ukt mkanya mati an nyari beasiswa,tolong ya teman kipk boros ada ganti handphone ip13 reguler bagi ukt 2 digit pengap habis bayar ukt mati an cari beasiswa,,Positive,"<NA>,<NA>"
2024-01-07,12:56:52,y4sUo01,@convomf Untuk yang dapet kipk tapi bukan target seharusnya. Mudah-mudahan di kabulkan doa nya kan minta beasiswa kurang mampu jadi nggak mampu beneran biar yang seharusnya targetnya yang dapet nggak terdzolimin. Ini td juga ada yang nunda kuliah karena nggak dapet kuliah.,convomf kipk target mudah mudah kabul doa nya beasiswa benar biar target terdzolimin ada nunda kuliah kuliah,,Negative,"<NA>,<NA>"
2024-01-07,10:38:23,yaelahyeol,@ub_mfs Sebelum reply. Mau tanya dulu ukt nol tuh elu kipk atau beasiswa???,universitas brawijaya mfs reply ukt nol kipk beasiswa,Universitas Brawijaya,Positive,"-7.95201789999999,112.613881409846"
2024-01-07,08:39:12,gwanghju,@aliafazpia Jangan patah semangat untuk belajarnya yaa banyak beasiswa kok ada KIPK semangat yaaa,aliafazpia patah semangat ajar ya beasiswa ada kipk semangat ya,,Negative,"<NA>,<NA>"
2024-01-07,05:05:07,fairyantes,@ub_mfs ngga bisa nder Kipk udh dianggap sebagai beasiswa,universitas brawijaya mfs nder kipk anggap beasiswa,Universitas Brawijaya,Negative,"-7.95201789999999,112.613881409846"
2024-01-07,03:51:38,Menyemenye31,@aliafazpia Dek kalo mau ttp kuliah bisa cari cari info beasiswa kipk biar gratis kuliahnya sampai lulus,aliafazpia dek kuliah cari cari info beasiswa kipk biar gratis kuliah lulus,,Positive,"<NA>,<NA>"
2024-01-06,23:45:31,sanggyiun,btw gw bukan penerima kipk ya beasiswa gw based on academic and non-academic achievements. cuma ttp aja gw bersuara buat temen2 awardee di luar sana yang selalu dipojokin,by the way terima kipk ya beasiswa based on academic and non academic achievements suara teman teman awardee pojok,,Negative,"<NA>,<NA>"
2024-01-06,22:18:23,kakfaazz,he em jujur aku jd milih menyingkir kalo pada ngomongin kipk. aku sbg guru honorer fee abis buat makan seminggu ukt berharap sm beasiswa tahfidz yg ga seberapa suka sebel denger mereka haha.,he em jujur pilih singkir bicara kipk guru honorer fee habis makan minggu ukt harap beasiswa tahfidz suka kesal dengar haha,,Positive,"<NA>,<NA>"
2024-01-06,16:10:38,favstudiess,ak kaum mid class jg ksel temen kipk pada hedon bgt lah ak hrus bersusah payah byr ukt apalagi anak pns g mungkin dpet kipk beasiswa maaf kurang mampu dll mana perna dpet pling beasiswa prestasi itu jga susah pke bgt dpetnya,kaum class ksel teman kipk boros susah payah bayar ukt anak pegawai negeri sipil kipk beasiswa maaf beasiswa prestasi susah pakai dpetnya,,Negative,"<NA>,<NA>"
2024-01-06,16:02:08,viiioooleta,@undipmenfess waduh kayaknya lebih tertuju ke orang2 yang hobinya pamer&amp;party serta hura hura ya. lagipula ya.. beasiswa tu kan buat bantu kuliah kan nah bukan berarti uangnya buat yang lain lain yg bukan hal yang penting dulu punya temen kipk tp suka flexing punya ip igsnya jln2-party,undipmenfess aduh kayak te uju orang orang hobi pamer iya a hura hura ya ya beasiswa bantu kuliah bera i uang teman kipk suka flexing ip igsnya jalan jalan iya,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-01-06,14:49:10,um_fess,um! Yang di semester 7 skripsiny dapett nilaii E itu beasiswa kipk nya dicabut ga ya ?,um semester 7 skripsiny dapett nilai e beasiswa kipk nya cabut ya,,Positive,"<NA>,<NA>"
2024-01-06,13:23:36,harunyahalu,@convomf Selain KIPK juga ada beasiswa PPA nder. Mana tau di univmu ada. Semangat yaaa,convomf kipk ada beasiswa ayah nder univmu ada semangat ya,,Negative,"<NA>,<NA>"
2024-01-06,12:43:54,kkumaseyo,@convomf Gas daftar kipk dicoba dulu aja (kalo aku). Karena kalo udah kerja bakal agak keganggu apalagi pas smt smt awal... coba riset beasiswa apa apa aja yang bisa direach awal semester. Kalo aku dulu nyobain Tanoto (full sampe lulus biayanya),convomf gas daftar kipk coba kerja ganggu pas smt smt coba riset beasiswa direach semester coba tanoto full lulus biaya,,Neutral,"<NA>,<NA>"
2024-01-06,09:59:14,lulalolossnbt,@statisticsits24 @sasalgbelajar ikut jawab setau aku ya klo aku baca2 selama ini beasiswa yg gini tu jarang bgt ada mentok2 dapet uang saku tambahan perbulan contohnya kyk kipk kecuali km carinya beasiswa yayasan gitu lin kyk muhammadiyah gitu kyknya bisa cm jurusannya kemungkinan gabisa milih,statisticsits24 sasalgbelajar tahu ya baca baca beasiswa jarang ada mentok2 uang saku tambah bulan contoh kipk kecuali cari beasiswa yayasan lin muhammadiyah jurus pilih,,Negative,"<NA>,<NA>"
2024-01-06,08:56:36,Sayangk75453530,@ealranny Nder lulus snbp walau ga dapet kipk itu biaya nya ga semahal snbt dan mandiri jd kalo lolos snbp tapi kurang secara financial bisa di cari solusi nya dengan beasiswa yang ada tetap semangat nder jangan di pikirin usaha in dlu aja agar snbp tetap di ambil,ealranny nder lulus snbp kipk biaya nya mahal snbt mandiri lolos snbp financial cari solusi nya beasiswa ada semangat nder pikir usaha in snbp ambil,,Negative,"<NA>,<NA>"
2024-01-06,08:32:38,LlLLlIES,guys ad yg daftar beasiswa slain kipk kah,guys ada daftar beasiswa kipk kah,,Negative,"<NA>,<NA>"
2024-01-06,05:31:45,sasalgbelajar,@statisticsits24 kak ak gapyear sejauh ini yg ak tau gaada biasanya ada beasiswa di pondok islami gt free makan dan tempat tinggal. tp harus ngikut ajarannya spt mengaji sholat dilarang pulang mal trus ada beasiswa kipk PPA toronto BCA CSR pemerintah kab/kota setempat dll yg bebasin ,statisticsits24 kak gapyear ada ada beasiswa pondok islami free makan tinggal ikut ajar surat pemberitahuan tahun aji salat larang pulang mal ada beasiswa kipk ayah toronto baca csr perintah kabupaten kota bebasin,,Negative,"<NA>,<NA>"
2024-01-06,05:28:36,statisticsits24,@sasalgbelajar udh kak sejauh ini masih beasiswa kipk kak aku mau tanya emg ada beasiswa yang bener'' 100% ibu ku mau beasiswa yang 100% dibayarin ongkos uang makan uang saku uang kuliah ,sasalgbelajar kak beasiswa kipk kak ada beasiswa 100 ku beasiswa 100 bayar ongkos uang makan uang saku uang kuliah,,Negative,"<NA>,<NA>"
2024-01-05,23:32:13,ciggsaftxx,Gw dh brp kali ngajuin kipk tpi ga pernah tembus emg si gw gapnya ordal. Gw dah nyoba beasiswa mcm2 dri BI djarum kmrn ada beasiswa bazarnas gaada yg tembus semua,kali aju kipk tembus sih gap ordal coba beasiswa mcm2 bi djarum kemarin ada beasiswa bazarnas ada tembus,,Negative,"<NA>,<NA>"
